latitude,longitude,descr_athmo,descr_lum,descr_etat_surf,descr_dispo_secu,descr_grav
48.8583,2.2953,3.0,1.0,7.0,0.0,4
48.8583,2.2953,3.0,1.0,7.0,0.0,4
48.8583,2.2953,5.0,1.0,6.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,7.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,5.0,1.0,6.0,0.0,4
45.7667,4.88333,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
45.7667,4.88333,3.0,1.0,7.0,0.0,4
45.7667,4.88333,3.0,0.0,7.0,14.0,4
48.5833,7.75,3.0,0.0,7.0,14.0,4
48.6,7.75,5.0,1.0,6.0,0.0,4
48.5833,7.75,3.0,4.0,6.0,0.0,4
48.5833,7.75,3.0,4.0,6.0,0.0,4
48.55,7.71667,5.0,4.0,6.0,0.0,4
48.6,7.75,3.0,4.0,7.0,11.0,4
48.5833,7.75,3.0,1.0,7.0,1.0,4
48.2667,7.45,6.0,1.0,7.0,1.0,4
48.5833,7.75,5.0,1.0,6.0,0.0,4
48.5833,7.75,3.0,0.0,7.0,0.0,4
48.5333,7.71667,3.0,1.0,7.0,0.0,4
48.5667,7.68333,2.0,1.0,6.0,14.0,4
48.5333,7.71667,5.0,4.0,6.0,14.0,4
48.5833,7.75,3.0,4.0,6.0,11.0,4
48.5833,7.75,3.0,4.0,6.0,11.0,4
48.5833,7.75,3.0,1.0,7.0,0.0,4
48.5833,7.75,3.0,4.0,7.0,11.0,4
43.7,-0.816667,0.0,4.0,7.0,0.0,4
48.75,2.05,3.0,2.0,7.0,3.0,4
48.75,2.05,5.0,1.0,6.0,7.0,4
48.7667,2.03333,3.0,0.0,0.0,0.0,4
48.8,2.13333,3.0,0.0,7.0,0.0,4
48.8,2.13333,3.0,1.0,7.0,0.0,4
48.8667,2.13333,5.0,4.0,6.0,0.0,4
48.825,2.125,3.0,4.0,7.0,0.0,4
48.8,2.13333,3.0,4.0,7.0,0.0,4
49.0833,1.48333,3.0,4.0,7.0,14.0,4
45.1667,5.71667,3.0,4.0,7.0,14.0,4
45.1667,5.71667,3.0,4.0,7.0,14.0,4
45.3667,5.58333,5.0,1.0,6.0,14.0,4
45.1833,5.66667,3.0,4.0,7.0,11.0,4
45.1833,5.66667,3.0,4.0,7.0,3.0,4
45.1333,5.71667,5.0,4.0,7.0,11.0,4
49.36,0.075277,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,1.0,7.0,14.0,4
48.8583,2.2953,3.0,3.0,7.0,0.0,4
45.1667,5.71667,5.0,4.0,6.0,0.0,4
45.1333,5.71667,3.0,4.0,7.0,0.0,4
45.2,5.73333,5.0,4.0,6.0,11.0,4
45.1667,5.71667,3.0,4.0,7.0,0.0,4
45.1667,5.76667,3.0,1.0,7.0,11.0,4
45.1667,5.76667,3.0,1.0,7.0,11.0,4
46.9833,3.16667,3.0,0.0,7.0,0.0,4
46.9833,3.16667,5.0,4.0,6.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
46.0833,4.06667,3.0,4.0,7.0,0.0,4
46.0367,4.06889,3.0,4.0,0.0,0.0,4
46.0367,4.06889,3.0,4.0,0.0,0.0,4
46.0367,4.06889,3.0,4.0,0.0,0.0,4
46.0367,4.06889,3.0,4.0,7.0,14.0,4
48.6167,6.1,3.0,4.0,7.0,11.0,4
48.65,6.18333,3.0,4.0,7.0,0.0,4
48.7167,6.2,3.0,4.0,7.0,14.0,4
48.6833,6.15,3.0,4.0,7.0,0.0,4
48.6833,6.15,3.0,4.0,7.0,0.0,4
48.6833,6.2,3.0,4.0,7.0,0.0,4
49.5333,1.81667,3.0,4.0,7.0,14.0,4
49.6333,2.3,5.0,1.0,6.0,0.0,4
49.5667,2.3,3.0,4.0,7.0,0.0,4
49.5667,2.3,4.0,1.0,6.0,0.0,4
49.4333,1.15,3.0,0.0,7.0,14.0,4
49.4333,1.08333,3.0,4.0,7.0,0.0,4
49.5,0.133333,3.0,4.0,7.0,0.0,4
49.55,0.116667,3.0,3.0,7.0,11.0,4
49.55,0.2,3.0,4.0,7.0,14.0,4
49.5,0.133333,3.0,4.0,7.0,3.0,4
49.5,0.133333,3.0,4.0,7.0,14.0,4
49.5,0.133333,3.0,4.0,7.0,0.0,4
49.55,0.2,5.0,4.0,6.0,0.0,4
49.4333,1.08333,5.0,4.0,6.0,0.0,4
49.4333,1.08333,3.0,0.0,7.0,11.0,4
49.1,1.45,3.0,4.0,7.0,14.0,4
46.0367,4.06889,3.0,4.0,6.0,11.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,11.0,4
45.4333,4.4,3.0,4.0,7.0,4.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,0.0,7.0,7.0,4
46.0367,4.06889,3.0,4.0,7.0,0.0,4
45.4,4.36667,3.0,4.0,7.0,0.0,4
45.4,4.36667,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,0.0,4
46.0333,4.03333,3.0,4.0,7.0,14.0,4
45.4667,4.36667,3.0,4.0,7.0,0.0,4
49.5667,2.3,3.0,4.0,7.0,11.0,4
48.6833,6.15,3.0,4.0,7.0,0.0,4
48.7,6.21667,5.0,4.0,6.0,11.0,4
48.7,6.21667,5.0,4.0,6.0,0.0,4
48.6667,6.15,3.0,0.0,7.0,0.0,4
48.7167,6.16667,3.0,4.0,7.0,0.0,4
48.6833,6.15,3.0,0.0,7.0,11.0,4
45.4333,4.4,5.0,4.0,6.0,0.0,4
46.0833,4.06667,3.0,4.0,7.0,14.0,4
46.0833,4.06667,3.0,4.0,7.0,14.0,4
45.4333,4.4,5.0,1.0,7.0,0.0,4
45.4333,4.4,5.0,4.0,6.0,0.0,4
46.0367,4.06889,3.0,1.0,7.0,0.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
45.4333,4.4,3.0,1.0,7.0,0.0,4
45.4333,4.4,3.0,1.0,7.0,0.0,4
45.5333,4.61667,3.0,4.0,7.0,0.0,4
45.4333,4.4,5.0,1.0,6.0,0.0,4
45.4333,4.31667,5.0,0.0,6.0,0.0,4
49.6333,2.3,3.0,1.0,7.0,0.0,4
49.5667,2.3,3.0,4.0,7.0,11.0,4
49.5667,2.3,3.0,4.0,7.0,0.0,4
49.5667,2.3,3.0,0.0,7.0,0.0,4
49.5667,2.3,3.0,0.0,7.0,11.0,4
49.0833,1.48333,3.0,4.0,7.0,11.0,4
49.4167,2.83333,3.0,4.0,7.0,0.0,4
49.5667,2.3,3.0,4.0,7.0,11.0,4
49.5667,2.3,3.0,4.0,7.0,0.0,4
49.0833,1.48333,3.0,4.0,6.0,14.0,4
49.0833,1.48333,3.0,4.0,6.0,14.0,4
48.6833,6.2,3.0,4.0,7.0,0.0,4
48.6833,5.9,3.0,1.0,7.0,0.0,4
48.6833,6.21667,3.0,0.0,7.0,0.0,4
48.6667,6.21667,3.0,0.0,7.0,14.0,4
48.6667,6.21667,3.0,0.0,7.0,12.0,4
48.6833,6.2,4.0,4.0,6.0,11.0,4
48.6833,6.15,3.0,1.0,7.0,11.0,4
48.6833,6.2,5.0,1.0,6.0,0.0,4
48.6833,6.2,3.0,4.0,7.0,0.0,4
48.6833,6.2,5.0,1.0,6.0,11.0,4
48.6833,6.2,5.0,1.0,6.0,11.0,4
48.65,6.18333,3.0,4.0,6.0,0.0,4
48.6667,6.21667,3.0,0.0,6.0,0.0,4
48.7,6.21667,3.0,4.0,7.0,0.0,4
48.6833,6.15,5.0,4.0,6.0,0.0,4
48.6833,6.15,5.0,4.0,6.0,14.0,4
48.6667,6.15,3.0,0.0,7.0,0.0,4
48.6833,6.2,3.0,1.0,7.0,14.0,4
48.65,6.18333,3.0,4.0,7.0,0.0,4
48.1833,3.25,3.0,4.0,7.0,11.0,4
48.6833,6.2,6.0,4.0,6.0,11.0,4
48.6833,6.15,3.0,4.0,7.0,0.0,4
48.7,6.23333,3.0,4.0,7.0,0.0,4
48.6833,6.2,3.0,4.0,7.0,0.0,4
48.6833,5.9,0.0,1.0,6.0,0.0,4
48.6833,6.2,5.0,4.0,6.0,14.0,4
48.2333,3.55,3.0,4.0,7.0,14.0,4
49.0833,1.48333,3.0,0.0,7.0,14.0,4
49.3333,0.1,3.0,4.0,7.0,4.0,4
49.9333,1.08333,3.0,4.0,7.0,0.0,4
49.45,1.03333,2.0,0.0,3.0,14.0,4
49.4333,1.08333,3.0,1.0,7.0,7.0,4
49.3667,0.083333,3.0,4.0,7.0,0.0,4
50.6333,3.06667,3.0,4.0,7.0,11.0,4
50.6333,3.06667,3.0,4.0,7.0,11.0,4
50.1667,3.23333,3.0,4.0,7.0,0.0,4
49.36,0.075277,3.0,4.0,7.0,14.0,4
49.36,0.075277,3.0,4.0,7.0,14.0,4
45.4333,4.4,3.0,1.0,7.0,0.0,4
46.0367,4.06889,5.0,1.0,6.0,14.0,4
45.4333,4.4,2.0,0.0,6.0,0.0,4
45.4333,4.4,3.0,1.0,7.0,0.0,4
45.4333,4.4,3.0,1.0,7.0,0.0,4
49.36,0.075277,3.0,4.0,7.0,14.0,4
49.36,0.075277,3.0,4.0,7.0,14.0,4
49.3667,0.083333,3.0,4.0,7.0,11.0,4
49.3667,0.083333,3.0,4.0,7.0,11.0,4
49.36,0.075277,3.0,4.0,7.0,0.0,4
49.36,0.075277,3.0,4.0,7.0,0.0,4
49.3667,0.083333,3.0,1.0,7.0,11.0,4
49.3667,0.083333,3.0,1.0,7.0,11.0,4
49.3333,0.1,3.0,4.0,7.0,14.0,4
49.3667,0.083333,0.0,1.0,8.0,14.0,4
45.9833,4.71667,3.0,4.0,7.0,0.0,4
45.9833,4.71667,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,4.0,1.0,6.0,0.0,4
48.8583,2.2953,3.0,0.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,1.0,7.0,4.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,4.0,4
45.9833,4.71667,3.0,4.0,7.0,0.0,4
45.6917,4.93333,3.0,4.0,7.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,11.0,4
48.8583,2.2953,3.0,4.0,7.0,0.0,4
45.7333,4.8,3.0,1.0,7.0,7.0,4
45.6917,4.93333,5.0,3.0,6.0,7.0,4
46.9,6.36667,5.0,4.0,6.0,0.0,4
46.9,6.36667,2.0,1.0,8.0,0.0,4
48.9833,2.45,3.0,4.0,7.0,0.0,4
48.9833,2.45,3.0,4.0,7.0,0.0,4
48.6333,2.33333,4.0,4.0,6.0,0.0,4
48.3667,2.11667,3.0,0.0,6.0,11.0,4
48.65,2.41667,3.0,4.0,7.0,14.0,1
48.6333,2.45,3.0,1.0,7.0,14.0,1
48.65,2.41667,3.0,4.0,7.0,14.0,1
48.6333,2.45,3.0,4.0,7.0,14.0,1
48.6333,2.45,4.0,4.0,6.0,14.0,1
48.7167,2.5,3.0,4.0,7.0,14.0,1
48.6167,2.31667,3.0,0.0,7.0,14.0,1
48.7,2.45,3.0,4.0,7.0,14.0,1
48.4333,2.15,3.0,4.0,7.0,0.0,1
48.65,2.38333,3.0,4.0,7.0,14.0,1
48.7333,2.28333,3.0,4.0,7.0,14.0,1
48.6833,2.13333,3.0,4.0,7.0,14.0,1
48.7167,2.45,3.0,4.0,7.0,14.0,1
48.7,2.3,3.0,4.0,7.0,8.0,1
48.6667,2.33333,3.0,4.0,7.0,14.0,1
48.6333,2.33333,3.0,4.0,7.0,14.0,1
48.7167,2.25,5.0,3.0,6.0,14.0,1
48.6167,2.48333,6.0,3.0,6.0,14.0,1
48.7,2.18333,5.0,0.0,6.0,14.0,1
48.7,2.18333,5.0,0.0,6.0,14.0,1
48.7,2.18333,5.0,0.0,6.0,14.0,1
48.7,2.18333,5.0,0.0,6.0,14.0,1
48.7,2.18333,5.0,4.0,6.0,14.0,1
47.2833,5.06667,5.0,3.0,6.0,14.0,1
48.9,2.08333,3.0,4.0,7.0,14.0,1
44.6343,-1.13704,5.0,4.0,6.0,14.0,1
44.6343,-1.13704,3.0,4.0,7.0,14.0,1
45.75,3.21667,5.0,4.0,6.0,14.0,1
45.8333,3.15,3.0,3.0,7.0,14.0,1
45.8333,3.15,3.0,3.0,7.0,14.0,1
49.35,0.183333,2.0,4.0,8.0,14.0,1
49.35,0.183333,2.0,4.0,8.0,14.0,1
44.0667,-1.06667,3.0,4.0,7.0,14.0,1
49.1167,0.05,3.0,3.0,7.0,14.0,1
48.9833,2.61667,3.0,1.0,7.0,14.0,1
48.15,6.78333,3.0,4.0,7.0,14.0,1
48.15,6.78333,3.0,4.0,7.0,14.0,1
48.5833,7.63333,3.0,3.0,7.0,14.0,1
50.5833,3.11667,3.0,4.0,7.0,14.0,1
48.3833,3.83333,3.0,3.0,7.0,14.0,1
48.0167,4.16667,3.0,4.0,7.0,14.0,1
47.1833,-1.86667,3.0,3.0,7.0,14.0,1
48.6009,1.38111,3.0,3.0,7.0,7.0,1
49.5333,5.78333,5.0,1.0,6.0,0.0,1
48.6333,2.45,5.0,4.0,6.0,7.0,1
48.6333,2.45,5.0,1.0,6.0,14.0,1
48.6823,2.1675,5.0,2.0,6.0,14.0,1
48.7167,2.25,5.0,1.0,6.0,14.0,1
48.7,2.45,3.0,4.0,7.0,14.0,1
48.6333,2.45,3.0,1.0,6.0,0.0,1
48.6833,2.51667,3.0,3.0,7.0,14.0,1
48.6333,2.45,3.0,4.0,6.0,7.0,1
48.6667,2.31667,3.0,4.0,6.0,14.0,1
48.6333,2.28333,5.0,4.0,6.0,14.0,1
48.6333,2.33333,3.0,4.0,7.0,14.0,1
48.6333,2.33333,3.0,0.0,7.0,14.0,1
48.6333,2.33333,5.0,4.0,6.0,14.0,1
48.6,2.48333,3.0,4.0,7.0,7.0,1
48.6833,2.41667,3.0,4.0,7.0,14.0,1
48.7,2.45,3.0,4.0,7.0,14.0,1
48.7167,2.5,3.0,4.0,7.0,11.0,1
48.7167,2.25,3.0,4.0,7.0,14.0,1
48.4333,2.15,3.0,1.0,7.0,14.0,1
48.4333,2.15,3.0,1.0,7.0,14.0,1
48.6667,2.53333,3.0,1.0,6.0,14.0,1
48.7,2.41667,3.0,3.0,6.0,14.0,1
48.7,2.41667,3.0,1.0,6.0,14.0,1
48.7,2.41667,2.0,4.0,8.0,14.0,1
48.65,2.41667,4.0,3.0,6.0,14.0,1
48.6667,2.33333,3.0,1.0,6.0,14.0,1
48.6,2.48333,3.0,4.0,7.0,7.0,1
48.6333,2.3,3.0,4.0,0.0,14.0,1
48.6667,2.33333,3.0,4.0,7.0,14.0,1
48.9833,2.33333,2.0,0.0,3.0,14.0,1
47.3167,5.01667,3.0,4.0,6.0,14.0,1
47.2167,2.08333,3.0,4.0,7.0,14.0,1
49.4333,1.13333,4.0,4.0,6.0,14.0,1
49.1333,-0.566667,3.0,4.0,7.0,14.0,1
48.9,-0.2,3.0,4.0,7.0,14.0,1
45.1833,0.783333,4.0,1.0,6.0,0.0,1
45.1833,0.783333,4.0,1.0,6.0,14.0,1
45.1833,0.783333,4.0,1.0,6.0,14.0,1
48.9,2.1,3.0,4.0,7.0,14.0,1
48.65,-2.01667,5.0,0.0,6.0,14.0,1
45.7833,3.08333,3.0,3.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
47.3833,0.683333,3.0,4.0,7.0,14.0,1
44.9167,-0.233333,3.0,4.0,7.0,14.0,1
43.4833,-1.56667,3.0,4.0,7.0,14.0,1
43.4833,-1.56667,3.0,4.0,7.0,14.0,1
49.4167,2.83333,3.0,4.0,7.0,14.0,1
49.4167,2.83333,3.0,4.0,7.0,0.0,1
45.7833,3.08333,3.0,4.0,7.0,7.0,1
45.7833,3.08333,3.0,4.0,7.0,10.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.8333,3.15,3.0,4.0,7.0,7.0,1
45.8333,3.15,3.0,4.0,7.0,0.0,1
45.7833,3.08333,5.0,1.0,6.0,14.0,1
45.7833,3.08333,5.0,2.0,6.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,7.0,1
45.7833,3.08333,3.0,1.0,7.0,7.0,1
45.7833,3.08333,3.0,1.0,7.0,7.0,1
45.7833,3.08333,5.0,0.0,6.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,7.0,1
50.7333,2.23333,3.0,1.0,6.0,14.0,1
50.75,2.23333,5.0,2.0,6.0,14.0,1
43.7833,4.08333,3.0,4.0,7.0,14.0,1
45.7667,4.88333,3.0,4.0,7.0,14.0,1
48.0,0.2,3.0,4.0,7.0,14.0,1
50.6333,3.06667,3.0,4.0,7.0,14.0,1
50.6,3.1,3.0,4.0,7.0,14.0,1
50.6167,3.11667,3.0,4.0,7.0,14.0,1
50.65,3.03333,6.0,4.0,6.0,14.0,1
50.65,3.03333,3.0,4.0,7.0,14.0,1
47.2667,-0.083333,3.0,4.0,7.0,14.0,1
47.6833,-0.866667,7.0,4.0,7.0,14.0,1
43.8833,-0.5,3.0,4.0,7.0,14.0,1
48.7667,2.03333,3.0,4.0,7.0,14.0,1
48.95,1.83333,3.0,4.0,7.0,7.0,1
50.7167,3.15,2.0,4.0,1.0,7.0,1
50.75,3.11667,3.0,3.0,6.0,14.0,1
48.75,1.91667,3.0,4.0,7.0,14.0,1
49.0,1.9,3.0,4.0,7.0,14.0,1
48.2,6.35,3.0,4.0,7.0,14.0,1
47.95,6.76667,5.0,4.0,6.0,14.0,1
48.0667,6.88333,5.0,1.0,6.0,14.0,1
48.95,2.18333,3.0,4.0,7.0,7.0,1
50.4333,3.43333,3.0,4.0,7.0,14.0,1
50.4333,3.43333,3.0,4.0,7.0,14.0,1
50.4333,3.43333,3.0,4.0,7.0,14.0,1
48.8167,1.95,3.0,4.0,7.0,11.0,1
48.8167,1.95,7.0,4.0,7.0,14.0,1
49.0,1.91667,3.0,4.0,7.0,14.0,1
48.4667,7.48333,7.0,4.0,7.0,14.0,1
48.75,7.6,3.0,4.0,7.0,14.0,1
48.55,7.33333,3.0,4.0,7.0,14.0,1
49.0,7.8,3.0,4.0,7.0,14.0,1
48.7,7.78333,3.0,4.0,7.0,14.0,1
48.8192,7.72806,3.0,4.0,7.0,14.0,1
48.8439,8.05417,3.0,0.0,7.0,14.0,1
48.5833,7.68333,3.0,4.0,7.0,14.0,1
48.9,7.66667,3.0,1.0,7.0,14.0,1
48.5833,7.75,3.0,4.0,7.0,0.0,1
48.5833,7.75,3.0,4.0,7.0,14.0,1
48.5833,7.75,3.0,4.0,7.0,14.0,1
48.5833,7.75,3.0,4.0,7.0,14.0,1
48.5833,7.75,3.0,4.0,7.0,14.0,1
48.5833,7.75,3.0,1.0,7.0,14.0,1
48.3,4.7,7.0,4.0,7.0,14.0,1
48.4,4.46667,3.0,4.0,7.0,14.0,1
48.4,4.46667,3.0,4.0,7.0,14.0,1
48.95,2.18333,3.0,4.0,7.0,14.0,1
47.5167,3.51667,3.0,4.0,7.0,14.0,2
49.2745,1.21028,6.0,3.0,8.0,7.0,2
44.0667,-1.06667,3.0,4.0,7.0,14.0,2
44.0667,-1.06667,3.0,4.0,7.0,14.0,2
48.4,7.61667,5.0,3.0,6.0,14.0,2
48.0333,3.91667,3.0,3.0,7.0,8.0,2
48.4833,4.48333,3.0,4.0,7.0,14.0,2
48.5109,0.0480566,0.0,4.0,8.0,14.0,2
48.5167,-4.21667,2.0,0.0,8.0,14.0,2
47.6167,6.18333,3.0,3.0,8.0,14.0,2
47.4833,-0.683333,3.0,4.0,7.0,11.0,2
44.0333,2.53333,6.0,3.0,7.0,11.0,2
48.6667,2.33333,3.0,4.0,7.0,0.0,2
48.0,0.2,3.0,4.0,7.0,0.0,2
48.9667,-0.05,6.0,4.0,3.0,8.0,2
48.2833,1.71667,3.0,3.0,7.0,8.0,2
48.65,2.45,3.0,4.0,7.0,11.0,3
48.6167,2.31667,3.0,0.0,7.0,0.0,3
48.7333,2.33333,3.0,4.0,7.0,11.0,3
48.7333,2.28333,3.0,4.0,7.0,0.0,3
48.6667,2.31667,5.0,4.0,7.0,14.0,3
48.65,2.41667,5.0,4.0,6.0,14.0,3
48.65,2.41667,5.0,4.0,6.0,14.0,3
48.5667,2.5,3.0,3.0,7.0,14.0,3
48.4333,2.06667,5.0,4.0,6.0,14.0,3
47.3167,2.96667,6.0,4.0,7.0,14.0,3
50.7667,1.63333,3.0,4.0,7.0,3.0,3
49.2745,1.21028,6.0,3.0,8.0,7.0,3
49.2745,1.21028,6.0,3.0,8.0,7.0,3
43.75,0.166667,3.0,3.0,7.0,14.0,3
46.6833,1.03333,5.0,3.0,7.0,14.0,3
48.3833,5.61667,3.0,4.0,7.0,14.0,3
48.55,7.35,3.0,4.0,7.0,14.0,3
48.65,7.7,3.0,0.0,7.0,14.0,3
48.5667,7.58333,3.0,4.0,7.0,8.0,3
48.7,7.65,3.0,4.0,7.0,14.0,3
48.9753,8.17583,3.0,0.0,6.0,11.0,3
48.6833,7.7,6.0,3.0,6.0,14.0,3
48.6833,7.7,6.0,3.0,6.0,14.0,3
48.45,7.51667,3.0,4.0,7.0,14.0,3
48.65,7.66667,3.0,3.0,7.0,14.0,3
48.9167,7.85,5.0,3.0,6.0,14.0,3
48.6,7.6,5.0,4.0,6.0,14.0,3
48.6,1.65,3.0,4.0,7.0,8.0,3
48.5167,3.66667,3.0,3.0,7.0,14.0,3
48.4833,4.48333,3.0,4.0,7.0,14.0,3
47.5333,-1.66667,5.0,4.0,8.0,14.0,3
48.5,-2.71667,0.0,4.0,8.0,11.0,3
48.45,-4.16667,2.0,0.0,8.0,14.0,3
49.3667,1.35,0.0,3.0,8.0,14.0,3
48.9333,0.483333,3.0,3.0,7.0,8.0,3
44.1,3.08333,0.0,3.0,6.0,14.0,3
44.2014,3.05806,3.0,3.0,8.0,14.0,3
47.6667,6.61667,3.0,3.0,7.0,14.0,3
50.05,1.8,1.0,3.0,6.0,8.0,3
47.0,2.1,6.0,3.0,7.0,14.0,3
49.6,2.08333,3.0,4.0,7.0,14.0,3
45.2833,4.16667,2.0,4.0,3.0,11.0,3
49.3,0.183333,2.0,3.0,8.0,14.0,3
49.05,-0.6,3.0,3.0,7.0,14.0,3
43.5833,1.93333,3.0,3.0,7.0,8.0,3
47.4667,-0.716667,3.0,4.0,7.0,14.0,3
47.2667,-0.083333,6.0,4.0,6.0,14.0,3
46.0,1.21667,0.0,4.0,8.0,8.0,3
46.0,1.21667,0.0,4.0,8.0,8.0,3
43.7212,4.17278,3.0,4.0,7.0,14.0,3
44.0667,3.93333,3.0,4.0,7.0,11.0,3
44.0333,3.73333,3.0,3.0,7.0,7.0,3
43.5,6.48333,3.0,0.0,8.0,14.0,3
43.4167,6.43333,6.0,4.0,7.0,11.0,3
45.4167,-0.5,6.0,4.0,8.0,14.0,3
44.3333,2.63333,3.0,4.0,7.0,11.0,3
46.5833,0.266667,6.0,4.0,6.0,8.0,3
45.1333,0.9,3.0,4.0,7.0,14.0,3
48.7333,6.3,3.0,3.0,7.0,14.0,3
48.7,2.45,3.0,4.0,7.0,11.0,3
48.6823,2.1675,5.0,2.0,6.0,0.0,3
48.6833,2.13333,1.0,1.0,6.0,14.0,3
48.5333,2.01667,3.0,4.0,7.0,14.0,3
48.6333,2.45,3.0,1.0,6.0,0.0,3
48.6833,2.51667,3.0,3.0,7.0,14.0,3
48.6333,2.45,3.0,4.0,6.0,0.0,3
48.6333,2.28333,5.0,4.0,6.0,0.0,3
48.6667,2.38333,3.0,1.0,7.0,14.0,3
48.6167,2.31667,3.0,1.0,7.0,14.0,3
48.6833,2.13333,6.0,4.0,8.0,11.0,3
47.3167,5.01667,5.0,1.0,6.0,0.0,3
49.1333,-0.566667,3.0,4.0,7.0,14.0,3
45.1833,0.783333,4.0,1.0,6.0,0.0,3
48.9,2.08333,3.0,4.0,7.0,11.0,3
48.65,-2.01667,5.0,0.0,6.0,0.0,3
45.7833,3.08333,3.0,3.0,7.0,0.0,3
47.3833,0.683333,3.0,4.0,7.0,0.0,3
47.3833,0.683333,3.0,4.0,7.0,0.0,3
45.1833,0.783333,4.0,4.0,6.0,0.0,3
44.9167,-0.233333,3.0,4.0,7.0,0.0,3
44.9167,-0.233333,3.0,4.0,7.0,0.0,3
43.4833,-1.56667,3.0,4.0,7.0,0.0,3
43.4833,-1.56667,3.0,4.0,7.0,0.0,3
45.7833,3.08333,3.0,1.0,7.0,14.0,3
45.7833,3.08333,3.0,1.0,7.0,14.0,3
45.7833,3.08333,3.0,4.0,7.0,0.0,3
50.7333,2.23333,3.0,1.0,6.0,0.0,3
50.75,2.23333,5.0,2.0,6.0,0.0,3
43.7333,4.2,3.0,4.0,7.0,3.0,3
43.7333,4.2,3.0,1.0,7.0,4.0,3
43.7333,4.2,3.0,1.0,7.0,11.0,3
45.8333,3.15,3.0,1.0,7.0,11.0,3
45.7667,4.88333,3.0,4.0,7.0,0.0,3
50.6333,3.06667,3.0,4.0,7.0,0.0,3
47.2667,-0.083333,3.0,4.0,7.0,0.0,3
48.7667,2.03333,3.0,4.0,7.0,14.0,3
49.65,-1.65,3.0,1.0,7.0,7.0,3
48.4,6.85,5.0,4.0,6.0,8.0,3
50.4333,3.43333,3.0,4.0,7.0,11.0,3
50.4333,3.43333,3.0,4.0,7.0,4.0,3
48.4333,7.66667,3.0,1.0,7.0,14.0,3
48.2333,7.38333,3.0,4.0,7.0,14.0,3
48.2333,7.38333,3.0,4.0,7.0,14.0,3
48.4333,7.66667,7.0,4.0,7.0,14.0,3
48.9,7.66667,3.0,1.0,7.0,14.0,3
48.5833,7.75,3.0,1.0,7.0,4.0,3
48.35,3.7,3.0,4.0,7.0,11.0,3
48.9167,2.2,3.0,4.0,7.0,11.0,3
48.8583,2.2953,3.0,1.0,7.0,11.0,3
48.8583,2.2953,6.0,1.0,0.0,11.0,3
48.8583,2.2953,3.0,4.0,2.0,11.0,3
48.65,2.41667,3.0,4.0,7.0,0.0,4
48.65,2.41667,3.0,4.0,7.0,0.0,4
48.6333,2.45,3.0,1.0,7.0,0.0,4
48.65,2.41667,3.0,4.0,7.0,11.0,4
48.6333,2.45,3.0,4.0,7.0,0.0,4
48.6333,2.45,4.0,4.0,6.0,0.0,4
48.7167,2.5,3.0,4.0,7.0,0.0,4
48.7,2.45,3.0,4.0,7.0,0.0,4
48.7333,2.33333,3.0,4.0,7.0,0.0,4
48.5333,2.01667,3.0,4.0,7.0,11.0,4
48.7167,2.25,5.0,3.0,6.0,14.0,4
48.6333,2.45,5.0,4.0,6.0,14.0,4
48.6667,2.35,5.0,3.0,6.0,14.0,4
48.6667,2.35,5.0,3.0,6.0,14.0,4
48.65,2.41667,5.0,3.0,6.0,14.0,4
48.6167,2.48333,6.0,3.0,6.0,14.0,4
48.7,2.18333,5.0,0.0,6.0,14.0,4
48.6667,2.35,6.0,0.0,6.0,14.0,4
48.6667,2.35,6.0,0.0,6.0,14.0,4
